player_id,firstName,lastName,college,hgt,retiredYear,numDaysFreeAgent,ptModifier,gamesUntilTradable,imgURL,born_year,born_loc,contract_amount,contract_exp,draft_round,draft_pick,draft_tid,draft_year,draft_originalTid,draft_pot,draft_ovr,draft_skills,injury_type,injury_gamesRemaining,moodTraits,relatives_count,draft_dpid
3458,Kamela,Thompson,DePaul,75,1918,120,1,0,,1892,"Colorado, USA",1200,1918,2,29,28,1912,28,51,26,[],Healthy,0,"$,W",0,2518
3459,Amber,Allen,USC,76,1918,120,1,0,,1892,"Kansas, USA",1200,1918,2,6,2,1912,2,58,32,[],Healthy,0,"L,W",0,2492
3472,Jasmine,Adams,Longwood,75,1918,120,1,0,,1891,"Louisiana, USA",1200,1918,2,2,19,1912,19,57,40,[],Healthy,0,"$,L",0,2509
3534,Carol,Mele,Tennessee,70,1918,120,1,0,,1892,"Washington, USA",1200,1918,2,25,12,1913,12,51,30,[],Healthy,0,$,0,2562
3615,Michelle,Sheridan,Gonzaga,75,1918,120,1,0,,1892,"Arkansas, USA",1200,1918,2,3,3,1914,14,55,41,[],Healthy,0,"$,W",0,2624
2747,Jennifer,Johnson,UNLV,71,1917,0,1,0,,1882,"Rhode Island, USA",2610,1919,2,6,28,1902,15,56,35,[],Healthy,0,"$,F",0,1905
2784,Essence,Walker,Rhode Island,74,1919,0,1,0,,1884,"Florida, USA",2050,1919,2,2,26,1903,26,58,28,[],Healthy,0,"$,F",0,1976
2869,Jennifer,Ryan,Long Beach State,66,1919,60,1,0,,1885,"California, USA",1200,1919,2,21,17,1904,23,51,22,[],Healthy,0,"$,W",0,2033
2946,Shay,Hudson,UNLV,75,1919,119,1,0,,1886,"Texas, USA",1200,1919,2,10,4,1905,4,56,27,[],Healthy,0,W,0,2074
3064,Diane,Rodgers,Minnesota,70,1919,119,1,0,,1888,"Texas, USA",1200,1919,2,6,14,1907,14,56,31,[],Healthy,0,W,0,2204
3144,Danielle,Moore,Virginia,75,1919,119,1,14,,1889,"Michigan, USA",1200,1919,2,1,6,1908,6,60,27,[],Healthy,0,W,0,2256
3211,Megan,Ali,Georgia Southern,75,1919,119,1,0,,1890,"Pennsylvania, USA",1200,1919,2,1,19,1909,19,55,28,[],Healthy,0,"F,L",0,2329
3375,Angie,Wick,Kentucky,75,1919,119,1,14,,1892,"Washington, USA",1200,1919,2,15,18,1911,18,55,26,[],Healthy,0,"L,W",0,2448
3397,Toni,Burns,Minnesota,77,1919,119,1,0,,1890,"Wisconsin, USA",1200,1919,2,24,20,1911,20,51,31,[],Healthy,0,"L,W",0,2450
3414,Chiney,Little,USC,74,1919,119,1,0,,1893,"California, USA",1200,1919,2,14,1,1912,1,56,31,[],Healthy,0,$,0,2491
3418,Octavia,Toles,Indiana,71,1919,119,1,0,,1893,"Ohio, USA",1200,1919,2,12,23,1912,23,56,27,[],Healthy,0,F,0,2513
3420,Umeki,O'Mara,Vanderbilt,76,1919,119,1,0,,1893,"Oregon, USA",1200,1919,2,13,11,1912,11,58,26,[],Healthy,0,"F,L",0,2501
3424,Aerial,Cajuste,Georgia Southern,71,1919,119,1,0,,1893,"California, USA",1200,1919,2,11,24,1912,24,55,24,[],Healthy,0,"$,L",0,2514
3428,Megan,Bishop,Washington State,68,1919,119,1,0,,1893,"Florida, USA",1200,1919,2,1,17,1912,17,59,30,[],Healthy,0,L,0,2507
3431,Dominique,Ryan,Pittsburgh,73,1919,119,1,0,,1893,"California, USA",1200,1919,2,27,8,1912,8,50,23,[],Healthy,0,F,1,2498
3439,Lindsay,Thomas,BYU,69,1919,119,1,0,,1893,"Colorado, USA",1200,1919,2,22,26,1912,26,54,26,[],Healthy,0,F,0,2516
3440,Ameryst,Oakley,Oregon State,74,1919,119,1,0,,1893,"South Carolina, USA",1200,1919,2,23,7,1912,16,53,26,[],Healthy,0,F,0,2506
3443,Ashley,Gilbert,Jacksonville,75,1919,119,1,0,,1893,"Louisiana, USA",1200,1919,2,24,10,1912,10,54,24,[],Healthy,0,F,0,2500
3445,Jaclyn,Bell,Michigan State,74,1919,119,1,0,,1893,"Alabama, USA",1200,1919,2,26,0,1912,0,52,27,[],Healthy,0,F,0,2490
3446,Ruthy,Shepard,Murray State,66,1919,119,1,0,,1892,"Texas, USA",1200,1919,2,15,20,1912,20,53,29,[],Healthy,0,"$,L",0,2510
3518,Davalyn,Goff,Kentucky,71,1919,119,1,0,,1893,"Massachusetts, USA",1200,1919,2,28,21,1913,21,48,26,[],Healthy,0,L,0,2571
3519,Asjha,Peterson,Missouri,67,1919,119,1,0,,1893,"Virginia, USA",1200,1919,2,18,26,1913,15,53,31,[],Healthy,0,L,0,2565
3520,Amisha,Pirtle,UNLV,69,1919,119,1,0,,1893,"Wisconsin, USA",1200,1919,2,14,20,1913,20,51,34,[],Healthy,0,"$,F",0,2570
3521,Takeisha,Williams,Nebraska,75,1919,119,1,0,,1893,"Tennessee, USA",1200,1919,2,23,29,1913,29,53,30,[],Healthy,0,"$,L",0,2579
3522,Kiara,Wheeler,George Washington,74,1919,119,1,0,,1893,"South Carolina, USA",1200,1919,2,24,10,1913,16,52,30,[],Healthy,0,"$,L",0,2566
3524,Teana,Reda,Kentucky,73,1919,119,1,0,,1893,"Louisiana, USA",1200,1919,2,29,0,1913,0,49,24,[],Healthy,0,W,0,2550
3525,Shanele,Carroll,Cincinnati,75,1919,119,1,5,,1893,"New York, USA",1200,1919,2,4,4,1913,4,56,36,[],Healthy,0,"$,W",0,2554
3527,Alison,Thomas,St. John's,74,1919,119,1,0,,1893,"Missouri, USA",1200,1919,2,26,22,1913,22,49,27,[],Healthy,0,"$,L",1,2572
3531,Raina,Meyer,Santa Clara,75,1919,119,1,0,,1893,"California, USA",1200,1919,2,15,25,1913,25,55,26,[],Healthy,0,"$,W",0,2575
3532,Suzie,Garner,Denver,75,1919,119,1,0,,1893,"North Carolina, USA",1200,1919,2,30,7,1913,27,45,27,[],Healthy,0,$,0,2577
3606,Monica,Isaac,Kansas State,68,1919,119,1,0,,1893,"Georgia, USA",1200,1919,2,25,25,1914,25,49,31,[],Healthy,0,F,0,2635
3608,Kalana,Tarver,Creighton,75,1919,119,1,0,,1893,"California, USA",1200,1919,2,17,7,1914,7,55,33,[],Healthy,0,W,0,2617
3620,Kamela,Epenesa,Wake Forest,69,1919,119,1,0,,1892,"Kansas, USA",1200,1919,2,18,22,1914,22,50,36,[],Healthy,0,L,0,2632
3683,Petra,Pirc,,69,1919,119,1,0,,1893,Slovenia,1200,1919,2,20,29,1915,29,52,35,[],Healthy,0,"$,F",0,2699
3685,Taylor,Wise,Kentucky,69,1919,119,1,0,,1893,"California, USA",1200,1919,2,17,9,1915,9,53,35,[],Healthy,0,F,0,2679
2785,Cierra,Spurlock,UC Irvine,71,1920,119,1,0,,1884,"New Hampshire, USA",1200,1920,2,10,20,1903,20,55,30,[],Healthy,0,$,0,1970
2856,Tayler,Ingram,Lipscomb,71,1920,119,1,0,,1885,"Illinois, USA",1200,1920,2,15,29,1904,29,56,29,[],Healthy,0,$,0,2039
2902,Lisa,Kelly,Villanova,72,1920,119,1,14,,1884,"British Columbia, Canada",1200,1920,2,22,27,1904,3,51,28,[],Healthy,0,W,0,2013
2943,Nikki,Long,Miami (FL),77,1920,119,1,14,,1886,"Florida, USA",1200,1920,2,3,9,1905,9,58,29,[],Healthy,0,"$,F",0,2079
2945,Umeki,Crook,Hawaii,74,1920,0,1,0,,1886,"New York, USA",3130,1920,2,8,20,1905,7,55,27,[],Healthy,0,"$,L",0,2077
3081,Umeki,Green,Duquesne,75,1920,119,1,0,,1888,"Maryland, USA",1200,1920,2,16,21,1907,21,55,25,[],Healthy,0,F,0,2211
3103,Joyce,Ray,Maryland,70,1920,119,1,0,,1887,"Texas, USA",1200,1920,2,13,16,1907,5,55,32,[],Healthy,0,$,0,2195
3143,Danica,Firic,,76,1920,119,1,0,,1889,Bosnia and Herzegovina,1200,1920,2,25,11,1908,4,51,22,[],Healthy,0,"$,F",0,2254
3151,Anya,Nesterov,,74,1920,119,1,0,,1889,Russia,1200,1920,2,3,28,1908,28,59,29,[],Healthy,0,"L,W",0,2278
3317,Brittany,Simmons,Southern Illinois,75,1920,119,1,0,,1890,"Missouri, USA",1200,1920,2,5,5,1910,5,56,31,[],Healthy,0,"F,W",1,2375
3321,Tynesha,Diane,Illinois,70,1920,119,1,0,,1890,"Texas, USA",1200,1920,2,20,27,1910,27,53,27,[],Healthy,0,F,0,2397
3338,Marion,Fox,DePaul,71,1920,119,1,0,,1888,"Florida, USA",1200,1920,2,18,0,1910,0,51,31,[],Healthy,0,W,0,2370
3357,Natasha,Pickens,North Carolina,67,1920,119,1,14,,1892,"Pennsylvania, USA",1200,1920,2,28,7,1911,7,47,24,[],Healthy,0,"$,L",0,2437
3381,Brionna,Floyd,Xavier,74,1920,119,1,0,,1891,"New Hampshire, USA",1200,1920,2,19,11,1911,11,52,29,[],Healthy,0,W,0,2441
3430,Jamie,Holliman,Virginia Tech,70,1920,119,1,0,,1893,"Ohio, USA",1200,1920,2,7,27,1912,13,57,27,[],Healthy,0,"F,W",0,2503
3487,Leah,Purifoy,San Diego State,76,1920,119,1,0,,1894,"California, USA",1200,1920,2,19,24,1913,24,53,22,[],Healthy,0,W,0,2574
3490,Andrea,Thomas,Missouri,73,1920,119,1,0,,1894,"Pennsylvania, USA",1200,1920,2,27,16,1913,8,50,23,[],Healthy,0,L,0,2558
3492,Imani,Craig,UNLV,77,1920,119,1,0,,1894,"Florida, USA",1200,1920,2,13,18,1913,18,55,23,[],Healthy,0,L,0,2568
3496,Beth,Newman,Georgia Tech,78,1920,119,1,0,,1894,"Mississippi, USA",1200,1920,2,16,7,1913,7,50,31,[],Healthy,0,"$,W",0,2557
3497,Kyriaki,Perperoglou,,76,1920,119,1,0,,1894,Greece,1200,1920,2,20,28,1913,28,52,28,[],Healthy,0,W,0,2578
3500,Feyonda,Considine,Indiana,74,1920,119,1,0,,1894,"California, USA",1200,1920,2,9,3,1913,13,55,30,[],Healthy,0,"F,W",0,2563
3509,La'Keshia,Dixon,North Carolina,72,1920,119,1,0,,1894,"New Jersey, USA",1200,1920,2,12,1,1913,11,55,24,[],Healthy,0,$,0,2561
3541,Debbie,Stratton,Ohio State,75,1920,119,1,0,,1892,"California, USA",1200,1920,2,22,3,1913,6,50,32,[],Healthy,0,"$,F",0,2556
3546,Katie,Porter Jr.,Northwestern,78,1920,119,1,0,,1891,"California, USA",1200,1920,2,6,5,1913,19,55,34,[],Healthy,0,"$,L",1,2569
3601,Betnijah,Hill,TCU,75,1920,119,1,0,,1894,"Georgia, USA",1200,1920,2,12,9,1914,9,56,35,[],Healthy,0,"$,F",0,2619
3602,Tammy,Mercier,Liberty,72,1920,119,1,0,,1894,"Ontario, Canada",1200,1920,2,4,13,1914,13,58,32,[],Healthy,0,F,0,2623
3605,Ta'Shia,Calvert,BYU,76,1920,119,1,0,,1893,"Washington, USA",1200,1920,2,14,8,1914,8,56,32,[],Healthy,0,W,0,2618
3675,Scholanda,Fuller,Duke,76,1920,119,1,0,,1894,"North Carolina, USA",1200,1920,2,10,1,1915,1,57,35,[],Healthy,0,W,0,2671
3682,Moriah,Stover,Nevada,75,1920,119,1,0,,1894,"New York, USA",1200,1920,2,9,10,1915,10,55,35,[],Healthy,0,W,0,2680
3756,Meighan,Kane,Oklahoma,75,1920,119,1,0,,1894,"New Mexico, USA",1200,1920,2,11,15,1916,15,56,38,[],Healthy,0,W,0,2745
3758,Arica,Palmer,Santa Clara,73,1920,119,1,0,,1894,"Florida, USA",1200,1920,2,30,24,1916,24,43,34,[],Healthy,0,"$,W",0,2754
3760,Cathrine,Aiken,Ohio State,74,1920,119,1,0,,1894,"West Virginia, USA",1200,1920,2,25,29,1916,29,46,32,[],Healthy,0,"$,L",0,2759
2929,Lynette,Sweetser,Duke,75,1921,119,1,0,,1886,"California, USA",1200,1921,2,19,5,1905,5,50,26,[],Healthy,0,"F,L",0,2075
3025,Ljiljana,Delas,,73,1921,119,1,0,,1887,Croatia,1200,1921,2,4,22,1906,22,58,29,[],Healthy,0,"$,L",0,2152
3036,Nicky,Love,Arizona,75,1921,119,1,0,,1886,"South Carolina, USA",1200,1921,2,5,20,1906,20,56,35,[],Healthy,0,W,0,2150
3043,Brenda,Pastore,Florida,77,1921,119,1,0,,1886,"Indiana, USA",1200,1921,2,3,0,1906,0,56,32,[],Healthy,0,"$,F",0,2130
3113,Angela,Foxx,Boston College,74,1921,0,1,0,,1887,"Pennsylvania, USA",1200,1921,2,2,19,1907,19,58,35,[],Healthy,0,$,0,2209
3294,Tamara,Shepherd,Holy Cross,75,1921,119,1,0,,1891,"Florida, USA",1200,1921,2,28,25,1910,25,49,24,[],Healthy,0,F,0,2395
3395,Sheryl,Sellers,Florida,75,1921,119,1,0,,1890,"Oklahoma, USA",1200,1921,2,1,17,1911,17,58,35,[],Healthy,0,"$,F",0,2447
3560,Aleah,Gonzalez,Wichita State,75,1921,119,1,0,,1895,"Ohio, USA",1200,1921,2,1,17,1914,17,58,25,[],Healthy,0,"$,L",0,2627
3561,Stacey,Clay,Kansas State,70,1921,119,1,0,,1895,"Pennsylvania, USA",1200,1921,2,7,14,1914,5,57,30,[],Healthy,0,"$,L",0,2615
3565,Ivana,Mutavdzic,,72,1921,119,1,14,,1895,Serbia,1200,1921,2,5,4,1914,4,58,30,[],Healthy,0,"$,F",0,2614
3570,Marcela,Paredes,,78,1921,119,1,0,,1895,Argentina,1200,1921,2,10,18,1914,18,57,29,[],Healthy,0,F,0,2628
3572,Milena,Sinovec,,76,1921,119,1,14,,1895,Serbia,1200,1921,2,21,29,1914,29,54,26,[],Healthy,0,"F,L",0,2639
3573,Yolanda,Finger,Vanderbilt,77,1921,119,1,0,,1895,"New York, USA",1200,1921,2,30,23,1914,27,50,21,[],Healthy,0,$,0,2637
3574,Meighan,Amendola,Bowling Green,72,1921,119,1,0,,1895,"Kentucky, USA",1200,1921,2,19,15,1914,15,56,25,[],Healthy,0,"F,L",0,2625
3575,Carol,Rousseau,Western Kentucky,74,1921,119,1,0,,1895,"Ontario, Canada",1200,1921,2,23,8,1914,6,55,22,[],Healthy,0,"F,L",2,2616
3578,Wendi,Harris,Chattanooga,75,1921,119,1,0,,1895,"Texas, USA",1200,1921,2,29,20,1914,20,50,22,[],Healthy,0,F,0,2630
3581,Kristin,Mahone,Purdue,73,1921,119,1,0,,1895,"California, USA",1200,1921,2,20,0,1914,0,55,25,[],Healthy,0,F,0,2610
3657,Lorela,de Angelis,,75,1921,119,1,0,,1895,Italy,1200,1921,2,23,21,1915,21,53,28,[],Healthy,0,"F,L",0,2691
3659,April,McCray,USC,73,1921,119,1,0,,1895,"Oklahoma, USA",1200,1921,2,16,22,1915,22,55,28,[],Healthy,0,F,0,2692
3663,Barbara,Parham,Michigan State,74,1921,119,1,0,,1895,"South Carolina, USA",1200,1921,2,13,7,1915,7,55,28,[],Healthy,0,$,0,2677
3667,Courtney,Carter,Syracuse,71,1921,119,1,0,,1895,"Michigan, USA",1200,1921,2,12,17,1915,17,57,30,[],Healthy,0,$,0,2687
3668,Katelan,Ellis,Wyoming,69,1921,119,1,0,,1895,"Virginia, USA",1200,1921,2,4,16,1915,16,56,31,[],Healthy,0,F,0,2686
3745,Kysre,Dokes,Valparaiso,76,1921,119,1,0,,1895,"New York, USA",1200,1921,2,22,6,1916,6,52,34,[],Healthy,0,"F,W",0,2736
3748,Joy,Eargle,Mount St. Mary's,68,1921,119,1,0,,1895,"Alabama, USA",1200,1921,2,21,26,1916,26,56,30,[],Healthy,0,"F,L",0,2756
3749,Megan,Echols,Western Michigan,74,1921,119,1,0,,1895,"New York, USA",1200,1921,2,3,27,1916,27,56,40,[],Healthy,0,"L,W",0,2757
3754,Tina,Jennings,Texas Southern,75,1921,119,1,0,,1894,"Missouri, USA",1200,1921,2,13,1,1916,1,52,36,[],Healthy,0,W,0,2731
3824,Tyasha,Rodriguez,La Salle,74,1921,119,1,0,,1895,"Michigan, USA",1200,1921,2,18,5,1917,5,47,35,[],Healthy,0,"$,F",0,2795
3826,Trena,Pierson,Rhode Island,73,1921,119,1,0,,1895,"California, USA",1200,1921,2,7,4,1917,4,52,35,[],Healthy,0,"$,L",0,2794
3827,Valeriane,Chapuis,,75,1921,119,1,0,,1895,France,1200,1921,2,26,12,1917,12,44,35,[],Healthy,0,F,0,2802
3828,Abi,Williams,Oklahoma State,76,1921,119,1,0,,1895,"Michigan, USA",1200,1921,2,29,10,1917,14,45,28,[],Healthy,0,"L,W",0,2804
3017,Angela,Hargis,Florida,75,1922,0,1,0,,1887,"Virginia, USA",4340,1922,2,17,19,1906,6,55,25,[],Healthy,0,"F,L",0,2136
3077,Aiysha,Cooke,Arizona,68,1922,119,1,0,,1888,"Pennsylvania, USA",1200,1922,2,29,19,1907,4,52,22,[],Healthy,0,"F,W",0,2194
3111,Tammi,MacDonald,Western Michigan,71,1922,119,1,0,,1887,"Texas, USA",1200,1922,2,10,26,1907,6,55,33,[],Healthy,0,"$,W",0,2196
3155,Cisti,Gordon,Georgetown,75,1922,119,1,0,,1889,"Ohio, USA",1200,1922,2,8,13,1908,13,60,30,[],Healthy,0,"$,W",0,2263
3165,Nicole,Sam,Mississippi State,72,1922,119,1,14,,1889,"Oregon, USA",1200,1922,2,7,14,1908,14,59,27,[],Healthy,0,L,0,2264
3208,Ta'Shia,Simmons,Duke,74,1922,119,1,0,,1890,"Virginia, USA",1200,1922,2,23,26,1909,26,50,26,[],Healthy,0,"F,L",0,2336
3225,Katie,Brown,Tulsa,78,1922,119,1,0,,1890,"California, USA",1200,1922,2,2,7,1909,7,60,31,[],Healthy,0,L,0,2317
3257,Chelsea,Godwin,Ohio State,72,1922,119,1,0,,1888,"Arizona, USA",1200,1922,2,3,0,1909,0,60,37,[],Healthy,0,$,0,2310
3376,Kysre,Bailey,Minnesota,75,1922,119,1,0,,1891,"Massachusetts, USA",1200,1922,2,23,15,1911,15,50,28,[],Healthy,0,L,0,2445
3419,Lauren,Redden,Marquette,72,1922,119,1,0,,1893,"Texas, USA",1200,1922,2,20,6,1912,25,53,27,[],Healthy,0,$,0,2515
3441,Tammi,Reed,DePaul,74,1922,119,1,8,,1893,"Illinois, USA",1200,1922,2,16,22,1912,22,54,27,[],Healthy,0,F,0,2512
3451,Alex,Campbell,Louisiana-Monroe,76,1922,119,1,0,,1892,"Virginia, USA",1200,1922,2,18,12,1912,12,56,27,[],Healthy,0,W,0,2502
3476,Larecha,Harvey,Duke,68,1922,119,1,0,,1890,"Florida, USA",1200,1922,2,4,12,1912,4,56,39,[],Healthy,0,$,0,2494
3489,Tamika,Miller,Mississippi State,71,1922,119,1,0,,1894,"New York, USA",1200,1922,2,21,8,1913,26,52,28,[],Healthy,0,W,0,2576
3514,Jennifer,Wilson,Charlotte,75,1922,119,1,0,,1894,England,1200,1922,2,17,17,1913,9,55,24,[],Healthy,0,"$,F",0,2559
3523,Amber,Nevins,St. John's,76,1922,119,1,0,,1893,"Michigan, USA",1200,1922,2,10,23,1913,23,56,32,[],Healthy,0,"L,W",0,2573
3548,Carmen,Rivero,,73,1922,119,1,0,,1891,Spain,1200,1922,2,1,14,1913,14,54,40,[],Healthy,0,"$,F",0,2564
3563,Armintie,Morgan,Saint Mary's,67,1922,119,1,0,,1895,"Texas, USA",1200,1922,2,6,28,1914,28,58,28,[],Healthy,0,W,0,2638
3569,Mandisa,Sheppard,Houston,76,1922,119,1,0,,1895,"Arizona, USA",1200,1922,2,8,19,1914,19,55,28,[],Healthy,0,"$,F",0,2629
3579,Rita,Stewart,Cornell,71,1922,119,1,0,,1895,"Colorado, USA",1200,1922,2,28,21,1914,21,51,24,[],Healthy,0,L,0,2631
3628,Dominique,Moore,Syracuse,73,1922,119,1,0,,1896,"Mississippi, USA",1200,1922,2,28,20,1915,20,50,22,[],Healthy,0,"$,L",0,2690
3633,Katie,Eury,UCLA,73,1922,119,1,0,,1896,"Washington, USA",1200,1922,2,24,26,1915,26,50,26,[],Healthy,0,W,0,2696
3634,Heather,Thomas,Florida State,76,1922,119,1,0,,1896,"Quebec, Canada",1200,1922,2,27,3,1915,3,51,20,[],Healthy,0,"F,W",0,2673
3639,Coretta,Davis,Indiana,72,1922,119,1,0,,1896,"Kentucky, USA",1200,1922,2,15,6,1915,8,55,28,[],Healthy,0,L,0,2678
3647,Sydney,Hall,Minnesota,77,1922,119,1,0,,1896,"North Carolina, USA",1200,1922,2,7,14,1915,14,53,25,[],Healthy,0,"$,F",0,2684
3671,Rennia,Williams,North Texas,76,1922,119,1,0,,1895,"Ohio, USA",1200,1922,2,1,10,1915,28,55,36,[],Healthy,0,"$,L",0,2698
3676,Jamierra,Jordan,Fresno State,75,1922,119,1,0,,1894,"West Virginia, USA",1200,1922,2,14,4,1915,4,53,35,[],Healthy,0,F,0,2674
3726,Donna,Voss,St. John's,72,1922,119,1,0,,1896,"California, USA",1200,1922,2,15,21,1916,21,55,31,[],Healthy,0,F,0,2751
3732,Veronica,Beard,Stanford,73,1922,119,1,0,,1896,"Indiana, USA",1200,1922,2,23,25,1916,25,50,29,[],Healthy,0,L,0,2755
3735,Cierra,Scott,UNLV,72,1922,119,1,0,,1896,"California, USA",1200,1922,2,17,17,1916,17,54,30,[],Healthy,0,"$,W",0,2747
3738,Danielle,Miles,Pittsburgh,68,1922,119,1,0,,1896,"Pennsylvania, USA",1200,1922,2,26,2,1916,2,48,27,[],Healthy,0,$,0,2732
3741,Rhonda,Barker,Massachusetts,77,1922,119,1,0,,1896,"California, USA",1200,1922,2,29,0,1916,0,51,22,[],Healthy,0,"$,L",0,2730
3814,Ayana,Hamilton,Boston College,77,1922,119,1,0,,1896,"New Jersey, USA",1200,1922,2,6,15,1917,15,56,35,[],Healthy,0,"L,W",0,2805
3816,Sonja,Weber,Iowa State,75,1922,119,1,0,,1896,"California, USA",1200,1922,2,21,25,1917,25,51,33,[],Healthy,0,L,0,2815
3899,Monica,Dellucci,,67,1922,119,1,0,,1896,Argentina,1200,1922,2,22,23,1918,23,53,34,[],Healthy,0,F,0,2873
2744,Willnett,Boswell,Utah,76,1922,0,1,0,,1883,"Florida, USA",1260,1923,2,12,7,1902,7,56,27,[],Healthy,0,"F,L",0,1897
3142,Brittany,Williams,Pepperdine,77,1923,119,1,14,,1889,"Arizona, USA",1200,1923,2,9,12,1908,12,57,29,[],Healthy,0,W,0,2262
3146,Wendi,Jones,Penn State,75,1923,119,1,0,,1889,"Wisconsin, USA",1200,1923,2,13,17,1908,20,55,30,[],Healthy,0,"F,L",0,2270
3150,Bernice,Stewart,Nebraska,75,1923,119,1,0,,1889,"Ohio, USA",1200,1923,2,16,1,1908,1,53,28,[],Healthy,0,"F,W",0,2251
3295,Tammy,Boyd,,76,1923,119,1,0,,1891,"Illinois, USA",1200,1923,2,3,7,1910,7,54,28,[],Healthy,0,W,0,2377
3426,Athanasia,Zisis,,70,1923,119,1,0,,1893,Greece,1200,1923,2,9,21,1912,5,55,32,[],Healthy,0,L,0,2495
3493,Monica,Smith,Notre Dame,74,1923,119,1,0,,1894,"Georgia, USA",1200,1923,2,5,10,1913,10,58,25,[],Healthy,0,"L,W",0,2560
3556,Laura,Hart,Ohio,72,1923,119,1,0,,1895,"Ohio, USA",1200,1923,2,9,1,1914,1,60,25,[],Healthy,0,"F,W",0,2611
3617,Stacy,Greenwood,LSU,75,1923,119,1,0,,1892,"Tennessee, USA",1200,1923,2,15,16,1914,16,55,36,[],Healthy,0,F,0,2626
3630,Adrienne,Coleman,Illinois,75,1923,119,1,0,,1896,"Kansas, USA",1200,1923,2,21,6,1915,6,52,28,[],Healthy,0,"L,W",0,2676
3670,Liz,Shivers,Arkansas,75,1923,119,1,0,,1895,"Indiana, USA",1200,1923,2,11,5,1915,5,54,30,[],Healthy,0,$,0,2675
3699,Margold,Tuitele,Holy Cross,69,1923,119,1,14,,1897,"South Carolina, USA",1200,1923,2,10,10,1916,10,58,28,[],Healthy,0,F,0,2740
3704,Mariama,Fall,,68,1923,119,1,0,,1897,Senegal,1200,1923,2,14,28,1916,28,58,26,[],Healthy,0,W,0,2758
3709,Dragica,Novosel,,75,1923,119,1,0,,1897,Croatia,1200,1923,2,6,18,1916,18,57,28,[],Healthy,0,$,0,2748
3724,Kelsey,Moreland,North Carolina State,73,1923,119,1,0,,1897,"Missouri, USA",1200,1923,2,7,9,1916,9,57,30,[],Healthy,0,"$,F",0,2739
3797,Ann,Johnson,Kentucky,71,1923,119,1,0,,1897,"Louisiana, USA",1200,1923,2,13,18,1917,18,55,28,[],Healthy,0,"$,L",0,2808
3798,Skylar,McDonald,North Carolina State,68,1923,119,1,14,,1897,"Connecticut, USA",1200,1923,2,24,10,1917,10,50,31,[],Healthy,0,"$,F",0,2800
3803,Charity,Coker,,74,1923,119,1,0,,1897,Nigeria,1200,1923,2,23,13,1917,13,50,28,[],Healthy,0,F,0,2803
3805,Ketia,Riley,USC,77,1923,119,1,0,,1897,"Virginia, USA",1200,1923,2,19,0,1917,0,52,26,[],Healthy,0,"$,F",0,2790
3812,Katarzyna,Kalinowski,,76,1923,119,1,0,,1897,Poland,1200,1923,2,17,26,1917,26,51,27,[],Healthy,0,"L,W",0,2816
3884,Sue,Aiolupotea-Pei,,71,1923,119,1,0,,1897,Australia,1200,1923,2,29,24,1918,24,48,30,[],Healthy,0,"F,L",0,2874
3886,Clarissa,Serra,,69,1923,119,1,0,,1897,Brazil,1200,1923,2,20,21,1918,21,53,35,[],Healthy,0,W,0,2871
3892,Courtney,Block,California,69,1923,119,1,14,,1897,"Texas, USA",1200,1923,2,9,20,1918,20,56,35,[],Healthy,0,"F,L",0,2870
3964,Bella,Fletcher,California,69,1923,119,1,0,,1897,"Michigan, USA",1200,1923,2,26,24,1919,24,46,32,[],Healthy,0,"$,W",0,2934
3965,Rebekah,LeBlanc,DePaul,71,1923,119,1,0,,1897,"Vermont, USA",1200,1923,2,4,9,1919,9,55,38,[],Healthy,0,"$,L",0,2919
3966,Imani,Landry,Portland,68,1923,119,1,0,,1897,"Colorado, USA",1200,1923,2,23,21,1919,21,48,32,[],Healthy,0,"$,L",0,2931
3967,Kelley,Watts,Notre Dame,78,1923,119,1,0,,1897,"Wisconsin, USA",1200,1923,2,17,0,1919,0,54,35,[],Healthy,0,"$,F",0,2910
3968,Megan,Draeger,Auburn,75,1923,119,1,0,,1897,"New York, USA",1200,1923,2,1,10,1919,28,54,37,[],Healthy,0,W,0,2938
3969,Jamie,Nowicki,Baylor,69,1923,119,1,0,,1897,"Pennsylvania, USA",1200,1923,2,10,26,1919,26,54,35,[],Healthy,0,"$,L",0,2936
3069,Cierra,Moore,UCLA,78,1924,90,1,0,,1888,"Florida, USA",1200,1924,2,5,29,1907,12,56,30,[],Healthy,0,$,0,2202
3158,Andrea,Strong,San Francisco,72,1924,120,1,0,,1889,"Pennsylvania, USA",1200,1924,2,19,24,1908,17,54,24,[],Healthy,0,$,0,2267
3205,Abi,Hylton,Kentucky,69,1924,120,1,0,,1890,"Illinois, USA",1200,1924,2,30,16,1909,16,47,22,[],Healthy,0,F,0,2326
3235,Dominique,Apke,Oregon,75,1924,90,1,0,,1890,"New York, USA",1200,1924,2,12,27,1909,27,57,28,[],Healthy,0,"L,W",0,2337
3278,Breanna,Wilson Jr.,Tulane,73,1924,120,1,14,,1891,"Georgia, USA",1200,1924,2,25,15,1910,15,52,23,[],Healthy,0,"F,W",1,2385
3444,Ayana,Walker,Missouri,67,1924,120,1,0,,1893,"South Carolina, USA",1200,1924,2,21,6,1912,6,55,27,[],Healthy,0,"L,W",0,2496
