player_id,season,type
9725,2005,All-Star
9730,2005,All-Star
9744,2005,All-Star
9764,2005,All-Star
9781,2005,All-Star
9795,2005,All-Star
9836,2005,All-Star
9839,2005,All-Star
9949,2005,All-Star
10061,2005,All-Star
10062,2005,All-Star
10199,2005,All-Star
9836,2005,All-Star MVP
10061,2005,Defensive Player of the Year
9537,2005,Finals MVP
9579,2005,First Team All-Defensive
9781,2005,First Team All-Defensive
9795,2005,First Team All-Defensive
10061,2005,First Team All-Defensive
10062,2005,First Team All-Defensive
9537,2005,First Team All-League
9657,2005,First Team All-League
9839,2005,First Team All-League
10061,2005,First Team All-League
10062,2005,First Team All-League
8892,2005,Inducted into the Hall of Fame
8994,2005,Inducted into the Hall of Fame
9126,2005,Inducted into the Hall of Fame
9477,2005,League Assists Leader
9894,2005,League Blocks Leader
9839,2005,League Rebounding Leader
10061,2005,League Scoring Leader
10061,2005,League Steals Leader
10124,2005,Most Improved Player
10061,2005,Most Valuable Player
10199,2005,Rookie of the Year
9537,2005,Second Team All-Defensive
9571,2005,Second Team All-Defensive
9657,2005,Second Team All-Defensive
9730,2005,Second Team All-Defensive
9764,2005,Second Team All-Defensive
9236,2005,Second Team All-League
9579,2005,Second Team All-League
9688,2005,Second Team All-League
9730,2005,Second Team All-League
9795,2005,Second Team All-League
9407,2005,Semifinals MVP
10062,2005,Semifinals MVP
9724,2005,Sixth Man of the Year
9537,2005,Slam Dunk Contest Winner
9688,2005,Third Team All-Defensive
9740,2005,Third Team All-Defensive
9856,2005,Third Team All-Defensive
9912,2005,Third Team All-Defensive
10199,2005,Third Team All-Defensive
9092,2005,Third Team All-League
9482,2005,Third Team All-League
9650,2005,Third Team All-League
9725,2005,Third Team All-League
9949,2005,Third Team All-League
9252,2005,Three-Point Contest Winner
9315,2005,Won Championship
9346,2005,Won Championship
9372,2005,Won Championship
9407,2005,Won Championship
9482,2005,Won Championship
9537,2005,Won Championship
9626,2005,Won Championship
9724,2005,Won Championship
9771,2005,Won Championship
9912,2005,Won Championship
10035,2005,Won Championship
10072,2005,Won Championship
10185,2005,Won Championship
10243,2006,All-Rookie Team
10249,2006,All-Rookie Team
10272,2006,All-Rookie Team
10274,2006,All-Rookie Team
10276,2006,All-Rookie Team
9200,2006,All-Star
9236,2006,All-Star
9419,2006,All-Star
9482,2006,All-Star
9579,2006,All-Star
9650,2006,All-Star
9657,2006,All-Star
9688,2006,All-Star
9705,2006,All-Star
9725,2006,All-Star
9730,2006,All-Star
9764,2006,All-Star
9771,2006,All-Star
9781,2006,All-Star
9795,2006,All-Star
9839,2006,All-Star
9849,2006,All-Star
9856,2006,All-Star
9877,2006,All-Star
9939,2006,All-Star
9944,2006,All-Star
9949,2006,All-Star
9952,2006,All-Star
10061,2006,All-Star
10062,2006,All-Star
10199,2006,All-Star
10062,2006,All-Star MVP
9657,2006,Defensive Player of the Year
9771,2006,Finals MVP
9657,2006,First Team All-Defensive
9764,2006,First Team All-Defensive
10061,2006,First Team All-Defensive
10062,2006,First Team All-Defensive
10199,2006,First Team All-Defensive
9657,2006,First Team All-League
9688,2006,First Team All-League
10061,2006,First Team All-League
10062,2006,First Team All-League
10199,2006,First Team All-League
8801,2006,Inducted into the Hall of Fame
8862,2006,Inducted into the Hall of Fame
9132,2006,Inducted into the Hall of Fame
9477,2006,League Assists Leader
9894,2006,League Blocks Leader
10199,2006,League Rebounding Leader
10061,2006,League Scoring Leader
10061,2006,League Steals Leader
10017,2006,Most Improved Player
10061,2006,Most Valuable Player
10272,2006,Rookie of the Year
9579,2006,Second Team All-Defensive
9688,2006,Second Team All-Defensive
9781,2006,Second Team All-Defensive
9849,2006,Second Team All-Defensive
9912,2006,Second Team All-Defensive
9482,2006,Second Team All-League
9781,2006,Second Team All-League
9839,2006,Second Team All-League
9856,2006,Second Team All-League
9949,2006,Second Team All-League
10061,2006,Semifinals MVP
10062,2006,Semifinals MVP
10017,2006,Sixth Man of the Year
10192,2006,Slam Dunk Contest Winner
9570,2006,Third Team All-Defensive
9856,2006,Third Team All-Defensive
9894,2006,Third Team All-Defensive
9939,2006,Third Team All-Defensive
9949,2006,Third Team All-Defensive
9200,2006,Third Team All-League
9570,2006,Third Team All-League
9650,2006,Third Team All-League
9705,2006,Third Team All-League
9771,2006,Third Team All-League
8862,2006,Three-Point Contest Winner
9346,2006,Won Championship
9407,2006,Won Championship
9482,2006,Won Championship
9537,2006,Won Championship
9626,2006,Won Championship
9771,2006,Won Championship
9912,2006,Won Championship
9991,2006,Won Championship
10013,2006,Won Championship
10176,2006,Won Championship
10185,2006,Won Championship
10251,2006,Won Championship
10257,2006,Won Championship
10281,2006,Won Championship
10296,2007,All-Rookie Team
10299,2007,All-Rookie Team
10327,2007,All-Rookie Team
10344,2007,All-Rookie Team
10353,2007,All-Rookie Team
9200,2007,All-Star
9364,2007,All-Star
9419,2007,All-Star
9478,2007,All-Star
9579,2007,All-Star
9628,2007,All-Star
9650,2007,All-Star
9657,2007,All-Star
9688,2007,All-Star
9725,2007,All-Star
9730,2007,All-Star
9764,2007,All-Star
9771,2007,All-Star
9781,2007,All-Star
9795,2007,All-Star
9839,2007,All-Star
9856,2007,All-Star
9939,2007,All-Star
9944,2007,All-Star
10061,2007,All-Star
10062,2007,All-Star
10180,2007,All-Star
10199,2007,All-Star
10272,2007,All-Star
10061,2007,All-Star MVP
10061,2007,Defensive Player of the Year
9657,2007,Finals MVP
9657,2007,First Team All-Defensive
9764,2007,First Team All-Defensive
9856,2007,First Team All-Defensive
10061,2007,First Team All-Defensive
10062,2007,First Team All-Defensive
9657,2007,First Team All-League
9771,2007,First Team All-League
9856,2007,First Team All-League
10061,2007,First Team All-League
10062,2007,First Team All-League
8836,2007,Inducted into the Hall of Fame
9120,2007,Inducted into the Hall of Fame
9144,2007,Inducted into the Hall of Fame
9187,2007,Inducted into the Hall of Fame
10197,2007,League Assists Leader
9894,2007,League Blocks Leader
9944,2007,League Rebounding Leader
10061,2007,League Scoring Leader
10061,2007,League Steals Leader
9947,2007,Most Improved Player
10061,2007,Most Valuable Player
10353,2007,Rookie of the Year
9579,2007,Second Team All-Defensive
9720,2007,Second Team All-Defensive
9781,2007,Second Team All-Defensive
9814,2007,Second Team All-Defensive
9912,2007,Second Team All-Defensive
9364,2007,Second Team All-League
9764,2007,Second Team All-League
9839,2007,Second Team All-League
9944,2007,Second Team All-League
10199,2007,Second Team All-League
9657,2007,Semifinals MVP
10062,2007,Semifinals MVP
9351,2007,Sixth Man of the Year
10061,2007,Slam Dunk Contest Winner
9688,2007,Third Team All-Defensive
9939,2007,Third Team All-Defensive
9944,2007,Third Team All-Defensive
10199,2007,Third Team All-Defensive
10272,2007,Third Team All-Defensive
9482,2007,Third Team All-League
9579,2007,Third Team All-League
9650,2007,Third Team All-League
9688,2007,Third Team All-League
9781,2007,Third Team All-League
9651,2007,Three-Point Contest Winner
9570,2007,Won Championship
9629,2007,Won Championship
9657,2007,Won Championship
9688,2007,Won Championship
9720,2007,Won Championship
9814,2007,Won Championship
9831,2007,Won Championship
9951,2007,Won Championship
10051,2007,Won Championship
10152,2007,Won Championship
10210,2007,Won Championship
10278,2007,Won Championship
10310,2007,Won Championship
10364,2008,All-Rookie Team
10369,2008,All-Rookie Team
10420,2008,All-Rookie Team
10421,2008,All-Rookie Team
10427,2008,All-Rookie Team
9364,2008,All-Star
9419,2008,All-Star
9478,2008,All-Star
9537,2008,All-Star
9548,2008,All-Star
9628,2008,All-Star
9657,2008,All-Star
9670,2008,All-Star
9688,2008,All-Star
9730,2008,All-Star
9764,2008,All-Star
9771,2008,All-Star
9781,2008,All-Star
9795,2008,All-Star
9839,2008,All-Star
9856,2008,All-Star
9870,2008,All-Star
9912,2008,All-Star
9944,2008,All-Star
9949,2008,All-Star
10061,2008,All-Star
10062,2008,All-Star
10065,2008,All-Star
10124,2008,All-Star
10180,2008,All-Star
10199,2008,All-Star
10272,2008,All-Star
9771,2008,All-Star MVP
9657,2008,Defensive Player of the Year
9657,2008,Finals MVP
9657,2008,First Team All-Defensive
9688,2008,First Team All-Defensive
9781,2008,First Team All-Defensive
10199,2008,First Team All-Defensive
10272,2008,First Team All-Defensive
9657,2008,First Team All-League
9688,2008,First Team All-League
9771,2008,First Team All-League
9856,2008,First Team All-League
10061,2008,First Team All-League
9238,2008,Inducted into the Hall of Fame
9950,2008,League Assists Leader
10272,2008,League Blocks Leader
9839,2008,League Rebounding Leader
10061,2008,League Scoring Leader
10061,2008,League Steals Leader
10183,2008,Most Improved Player
9657,2008,Most Valuable Player
10420,2008,Rookie of the Year
9570,2008,Second Team All-Defensive
9764,2008,Second Team All-Defensive
9856,2008,Second Team All-Defensive
9912,2008,Second Team All-Defensive
10061,2008,Second Team All-Defensive
9781,2008,Second Team All-League
9839,2008,Second Team All-League
10062,2008,Second Team All-League
10199,2008,Second Team All-League
10272,2008,Second Team All-League
9657,2008,Semifinals MVP
9781,2008,Semifinals MVP
10420,2008,Sixth Man of the Year
9764,2008,Slam Dunk Contest Winner
9537,2008,Third Team All-Defensive
9579,2008,Third Team All-Defensive
9795,2008,Third Team All-Defensive
9854,2008,Third Team All-Defensive
9919,2008,Third Team All-Defensive
9364,2008,Third Team All-League
9537,2008,Third Team All-League
9764,2008,Third Team All-League
9912,2008,Third Team All-League
9949,2008,Third Team All-League
9771,2008,Three-Point Contest Winner
9570,2008,Won Championship
9629,2008,Won Championship
9657,2008,Won Championship
9688,2008,Won Championship
9720,2008,Won Championship
9814,2008,Won Championship
9831,2008,Won Championship
9951,2008,Won Championship
10051,2008,Won Championship
10278,2008,Won Championship
10310,2008,Won Championship
10375,2008,Won Championship
10378,2008,Won Championship
10392,2008,Won Championship
10442,2009,All-Rookie Team
10478,2009,All-Rookie Team
10495,2009,All-Rookie Team
10496,2009,All-Rookie Team
10504,2009,All-Rookie Team
9364,2009,All-Star
9419,2009,All-Star
9478,2009,All-Star
9650,2009,All-Star
9657,2009,All-Star
9670,2009,All-Star
9688,2009,All-Star
9764,2009,All-Star
9771,2009,All-Star
9781,2009,All-Star
9795,2009,All-Star
9804,2009,All-Star
9839,2009,All-Star
9856,2009,All-Star
9870,2009,All-Star
9903,2009,All-Star
9919,2009,All-Star
9944,2009,All-Star
9949,2009,All-Star
10061,2009,All-Star
10062,2009,All-Star
10065,2009,All-Star
10124,2009,All-Star
10180,2009,All-Star
10199,2009,All-Star
10272,2009,All-Star
10062,2009,All-Star MVP
9657,2009,Defensive Player of the Year
9771,2009,Finals MVP
9657,2009,First Team All-Defensive
9781,2009,First Team All-Defensive
10061,2009,First Team All-Defensive
10199,2009,First Team All-Defensive
10272,2009,First Team All-Defensive
9657,2009,First Team All-League
9781,2009,First Team All-League
10061,2009,First Team All-League
10062,2009,First Team All-League
10272,2009,First Team All-League
9092,2009,Inducted into the Hall of Fame
9523,2009,Inducted into the Hall of Fame
10344,2009,League Assists Leader
10030,2009,League Blocks Leader
10062,2009,League Rebounding Leader
10061,2009,League Scoring Leader
10061,2009,League Steals Leader
10291,2009,Most Improved Player
9657,2009,Most Valuable Player
10504,2009,Rookie of the Year
9919,2009,Second Team All-Defensive
9986,2009,Second Team All-Defensive
10062,2009,Second Team All-Defensive
10098,2009,Second Team All-Defensive
10180,2009,Second Team All-Defensive
9771,2009,Second Team All-League
9856,2009,Second Team All-League
9949,2009,Second Team All-League
10180,2009,Second Team All-League
10199,2009,Second Team All-League
9771,2009,Semifinals MVP
9781,2009,Semifinals MVP
9570,2009,Sixth Man of the Year
10272,2009,Slam Dunk Contest Winner
9688,2009,Third Team All-Defensive
9764,2009,Third Team All-Defensive
9814,2009,Third Team All-Defensive
9994,2009,Third Team All-Defensive
10217,2009,Third Team All-Defensive
9364,2009,Third Team All-League
9670,2009,Third Team All-League
9688,2009,Third Team All-League
9944,2009,Third Team All-League
10278,2009,Third Team All-League
9771,2009,Three-Point Contest Winner
9407,2009,Won Championship
9482,2009,Won Championship
9537,2009,Won Championship
9771,2009,Won Championship
9912,2009,Won Championship
9942,2009,Won Championship
9991,2009,Won Championship
10013,2009,Won Championship
10185,2009,Won Championship
10319,2009,Won Championship
10370,2009,Won Championship
10440,2009,Won Championship
10473,2009,Won Championship
10484,2009,Won Championship
10514,2010,All-Rookie Team
10518,2010,All-Rookie Team
10538,2010,All-Rookie Team
10549,2010,All-Rookie Team
10581,2010,All-Rookie Team
9364,2010,All-Star
9396,2010,All-Star
9419,2010,All-Star
9478,2010,All-Star
9657,2010,All-Star
9764,2010,All-Star
9771,2010,All-Star
9781,2010,All-Star
9795,2010,All-Star
9804,2010,All-Star
9839,2010,All-Star
9856,2010,All-Star
9870,2010,All-Star
9939,2010,All-Star
9944,2010,All-Star
10017,2010,All-Star
10061,2010,All-Star
10062,2010,All-Star
10124,2010,All-Star
10180,2010,All-Star
10199,2010,All-Star
10226,2010,All-Star
10272,2010,All-Star
10291,2010,All-Star
10397,2010,All-Star
9795,2010,All-Star MVP
10062,2010,Defensive Player of the Year
10062,2010,Finals MVP
10061,2010,First Team All-Defensive
10062,2010,First Team All-Defensive
10142,2010,First Team All-Defensive
10217,2010,First Team All-Defensive
10272,2010,First Team All-Defensive
9795,2010,First Team All-League
10061,2010,First Team All-League
10062,2010,First Team All-League
10180,2010,First Team All-League
10272,2010,First Team All-League
9200,2010,Inducted into the Hall of Fame
9394,2010,Inducted into the Hall of Fame
9950,2010,League Assists Leader
9894,2010,League Blocks Leader
10062,2010,League Rebounding Leader
10061,2010,League Scoring Leader
10061,2010,League Steals Leader
10142,2010,Most Improved Player
10062,2010,Most Valuable Player
10549,2010,Rookie of the Year
9781,2010,Second Team All-Defensive
9939,2010,Second Team All-Defensive
10102,2010,Second Team All-Defensive
10180,2010,Second Team All-Defensive
10226,2010,Second Team All-Defensive
9657,2010,Second Team All-League
9771,2010,Second Team All-League
9839,2010,Second Team All-League
9856,2010,Second Team All-League
10199,2010,Second Team All-League
9771,2010,Semifinals MVP
10062,2010,Semifinals MVP
9492,2010,Sixth Man of the Year
10278,2010,Slam Dunk Contest Winner
9795,2010,Third Team All-Defensive
9994,2010,Third Team All-Defensive
10199,2010,Third Team All-Defensive
10397,2010,Third Team All-Defensive
10449,2010,Third Team All-Defensive
9781,2010,Third Team All-League
9939,2010,Third Team All-League
10013,2010,Third Team All-League
10226,2010,Third Team All-League
10397,2010,Third Team All-League
9771,2010,Three-Point Contest Winner
9548,2010,Won Championship
9700,2010,Won Championship
9952,2010,Won Championship
10062,2010,Won Championship
10084,2010,Won Championship
10102,2010,Won Championship
10144,2010,Won Championship
10153,2010,Won Championship
10314,2010,Won Championship
10357,2010,Won Championship
10439,2010,Won Championship
10498,2010,Won Championship
10521,2010,Won Championship
10628,2011,All-Rookie Team
10645,2011,All-Rookie Team
10655,2011,All-Rookie Team
10656,2011,All-Rookie Team
10657,2011,All-Rookie Team
9364,2011,All-Star
9419,2011,All-Star
9657,2011,All-Star
9764,2011,All-Star
9771,2011,All-Star
9781,2011,All-Star
9795,2011,All-Star
9839,2011,All-Star
9849,2011,All-Star
9856,2011,All-Star
9944,2011,All-Star
10061,2011,All-Star
10062,2011,All-Star
10065,2011,All-Star
10180,2011,All-Star
10199,2011,All-Star
10213,2011,All-Star
10226,2011,All-Star
10272,2011,All-Star
10291,2011,All-Star
10319,2011,All-Star
10364,2011,All-Star
10397,2011,All-Star
10421,2011,All-Star
10439,2011,All-Star
9839,2011,All-Star MVP
10062,2011,Defensive Player of the Year
9657,2011,Finals MVP
10062,2011,First Team All-Defensive
10199,2011,First Team All-Defensive
10226,2011,First Team All-Defensive
10272,2011,First Team All-Defensive
10449,2011,First Team All-Defensive
9657,2011,First Team All-League
10061,2011,First Team All-League
10062,2011,First Team All-League
10226,2011,First Team All-League
10272,2011,First Team All-League
9107,2011,Inducted into the Hall of Fame
9351,2011,Inducted into the Hall of Fame
10421,2011,League Assists Leader
10514,2011,League Blocks Leader
10291,2011,League Rebounding Leader
10061,2011,League Scoring Leader
10272,2011,League Steals Leader
10439,2011,Most Improved Player
10062,2011,Most Valuable Player
10655,2011,Rookie of the Year
9781,2011,Second Team All-Defensive
9994,2011,Second Team All-Defensive
10061,2011,Second Team All-Defensive
10397,2011,Second Team All-Defensive
10470,2011,Second Team All-Defensive
9795,2011,Second Team All-League
9856,2011,Second Team All-League
10180,2011,Second Team All-League
10199,2011,Second Team All-League
10397,2011,Second Team All-League
9419,2011,Semifinals MVP
9657,2011,Semifinals MVP
9730,2011,Sixth Man of the Year
10217,2011,Slam Dunk Contest Winner
9912,2011,Third Team All-Defensive
10002,2011,Third Team All-Defensive
10217,2011,Third Team All-Defensive
10319,2011,Third Team All-Defensive
10483,2011,Third Team All-Defensive
9771,2011,Third Team All-League
9781,2011,Third Team All-League
9839,2011,Third Team All-League
10319,2011,Third Team All-League
10439,2011,Third Team All-League
9771,2011,Three-Point Contest Winner
9570,2011,Won Championship
9629,2011,Won Championship
9657,2011,Won Championship
9688,2011,Won Championship
9720,2011,Won Championship
9728,2011,Won Championship
10023,2011,Won Championship
10278,2011,Won Championship
10310,2011,Won Championship
10375,2011,Won Championship
10423,2011,Won Championship
10470,2011,Won Championship
10524,2011,Won Championship
10584,2011,Won Championship
10606,2011,Won Championship
10665,2012,All-Rookie Team
10686,2012,All-Rookie Team
10715,2012,All-Rookie Team
10721,2012,All-Rookie Team
10730,2012,All-Rookie Team
9657,2012,All-Star
9764,2012,All-Star
9771,2012,All-Star
9781,2012,All-Star
9795,2012,All-Star
9804,2012,All-Star
9839,2012,All-Star
9856,2012,All-Star
9919,2012,All-Star
9944,2012,All-Star
10061,2012,All-Star
10062,2012,All-Star
10068,2012,All-Star
10101,2012,All-Star
10180,2012,All-Star
10199,2012,All-Star
10213,2012,All-Star
10226,2012,All-Star
10272,2012,All-Star
10291,2012,All-Star
10364,2012,All-Star
10397,2012,All-Star
10421,2012,All-Star
10442,2012,All-Star
10449,2012,All-Star
10504,2012,All-Star
10514,2012,All-Star
10397,2012,All-Star MVP
10449,2012,Defensive Player of the Year
10397,2012,Finals MVP
10062,2012,First Team All-Defensive
10272,2012,First Team All-Defensive
10442,2012,First Team All-Defensive
10449,2012,First Team All-Defensive
10470,2012,First Team All-Defensive
9771,2012,First Team All-League
10062,2012,First Team All-League
10272,2012,First Team All-League
10397,2012,First Team All-League
10449,2012,First Team All-League
9236,2012,Inducted into the Hall of Fame
9419,2012,Inducted into the Hall of Fame
10213,2012,League Assists Leader
10665,2012,League Blocks Leader
10291,2012,League Rebounding Leader
9771,2012,League Scoring Leader
10272,2012,League Steals Leader
10490,2012,Most Improved Player
10062,2012,Most Valuable Player
10665,2012,Rookie of the Year
9994,2012,Second Team All-Defensive
10098,2012,Second Team All-Defensive
10217,2012,Second Team All-Defensive
10397,2012,Second Team All-Defensive
10421,2012,Second Team All-Defensive
9856,2012,Second Team All-League
10061,2012,Second Team All-League
10180,2012,Second Team All-League
10421,2012,Second Team All-League
10504,2012,Second Team All-League
10213,2012,Semifinals MVP
10397,2012,Semifinals MVP
9629,2012,Sixth Man of the Year
10272,2012,Slam Dunk Contest Winner
9764,2012,Third Team All-Defensive
9919,2012,Third Team All-Defensive
10061,2012,Third Team All-Defensive
10101,2012,Third Team All-Defensive
10379,2012,Third Team All-Defensive
9657,2012,Third Team All-League
9764,2012,Third Team All-League
9839,2012,Third Team All-League
10098,2012,Third Team All-League
10442,2012,Third Team All-League
9670,2012,Three-Point Contest Winner
9891,2012,Won Championship
9987,2012,Won Championship
10039,2012,Won Championship
10098,2012,Won Championship
10161,2012,Won Championship
10274,2012,Won Championship
10325,2012,Won Championship
10396,2012,Won Championship
10397,2012,Won Championship
10503,2012,Won Championship
10546,2012,Won Championship
10638,2012,Won Championship
10714,2012,Won Championship
10775,2013,All-Rookie Team
10777,2013,All-Rookie Team
10779,2013,All-Rookie Team
10799,2013,All-Rookie Team
10804,2013,All-Rookie Team
9657,2013,All-Star
9764,2013,All-Star
9771,2013,All-Star
9795,2013,All-Star
9839,2013,All-Star
9856,2013,All-Star
9944,2013,All-Star
10017,2013,All-Star
10061,2013,All-Star
10062,2013,All-Star
10064,2013,All-Star
10068,2013,All-Star
10180,2013,All-Star
10213,2013,All-Star
10226,2013,All-Star
10272,2013,All-Star
10319,2013,All-Star
10397,2013,All-Star
10421,2013,All-Star
10439,2013,All-Star
10449,2013,All-Star
10504,2013,All-Star
10518,2013,All-Star
10665,2013,All-Star
10062,2013,All-Star MVP
10449,2013,Defensive Player of the Year
10449,2013,Finals MVP
10272,2013,First Team All-Defensive
10379,2013,First Team All-Defensive
10397,2013,First Team All-Defensive
10449,2013,First Team All-Defensive
10470,2013,First Team All-Defensive
10062,2013,First Team All-League
10180,2013,First Team All-League
10272,2013,First Team All-League
10397,2013,First Team All-League
10449,2013,First Team All-League
9396,2013,Inducted into the Hall of Fame
9482,2013,Inducted into the Hall of Fame
9579,2013,Inducted into the Hall of Fame
10421,2013,League Assists Leader
10665,2013,League Blocks Leader
10226,2013,League Rebounding Leader
10180,2013,League Scoring Leader
10272,2013,League Steals Leader
10459,2013,Most Improved Player
10062,2013,Most Valuable Player
10779,2013,Rookie of the Year
10062,2013,Second Team All-Defensive
10142,2013,Second Team All-Defensive
10442,2013,Second Team All-Defensive
10514,2013,Second Team All-Defensive
10665,2013,Second Team All-Defensive
9657,2013,Second Team All-League
9771,2013,Second Team All-League
9856,2013,Second Team All-League
10061,2013,Second Team All-League
10504,2013,Second Team All-League
10449,2013,Semifinals MVP
10504,2013,Semifinals MVP
9688,2013,Sixth Man of the Year
10272,2013,Slam Dunk Contest Winner
9657,2013,Third Team All-Defensive
10061,2013,Third Team All-Defensive
10180,2013,Third Team All-Defensive
10217,2013,Third Team All-Defensive
10686,2013,Third Team All-Defensive
9839,2013,Third Team All-League
10421,2013,Third Team All-League
10470,2013,Third Team All-League
10518,2013,Third Team All-League
10686,2013,Third Team All-League
9771,2013,Three-Point Contest Winner
9946,2013,Won Championship
10093,2013,Won Championship
10113,2013,Won Championship
10142,2013,Won Championship
10215,2013,Won Championship
10217,2013,Won Championship
10246,2013,Won Championship
10449,2013,Won Championship
10518,2013,Won Championship
10554,2013,Won Championship
10620,2013,Won Championship
10682,2013,Won Championship
10720,2013,Won Championship
10746,2013,Won Championship
10759,2013,Won Championship
10816,2014,All-Rookie Team
10855,2014,All-Rookie Team
10861,2014,All-Rookie Team
10872,2014,All-Rookie Team
10879,2014,All-Rookie Team
9657,2014,All-Star
9771,2014,All-Star
9839,2014,All-Star
9859,2014,All-Star
10062,2014,All-Star
10180,2014,All-Star
10199,2014,All-Star
10226,2014,All-Star
10272,2014,All-Star
10291,2014,All-Star
10319,2014,All-Star
10397,2014,All-Star
10421,2014,All-Star
10439,2014,All-Star
10442,2014,All-Star
10449,2014,All-Star
10459,2014,All-Star
10470,2014,All-Star
10504,2014,All-Star
10597,2014,All-Star
10603,2014,All-Star
10649,2014,All-Star
10665,2014,All-Star
10686,2014,All-Star
10721,2014,All-Star
10779,2014,All-Star
9771,2014,All-Star MVP
10449,2014,Defensive Player of the Year
10449,2014,Finals MVP
10272,2014,First Team All-Defensive
10449,2014,First Team All-Defensive
10470,2014,First Team All-Defensive
10616,2014,First Team All-Defensive
10665,2014,First Team All-Defensive
10062,2014,First Team All-League
10180,2014,First Team All-League
10449,2014,First Team All-League
10470,2014,First Team All-League
10779,2014,First Team All-League
9478,2014,Inducted into the Hall of Fame
10686,2014,League Assists Leader
10364,2014,League Blocks Leader
10226,2014,League Rebounding Leader
10180,2014,League Scoring Leader
10439,2014,League Steals Leader
10620,2014,Most Improved Player
10062,2014,Most Valuable Player
10879,2014,Rookie of the Year
10062,2014,Second Team All-Defensive
10379,2014,Second Team All-Defensive
10442,2014,Second Team All-Defensive
10602,2014,Second Team All-Defensive
10686,2014,Second Team All-Defensive
9771,2014,Second Team All-League
10226,2014,Second Team All-League
10397,2014,Second Team All-League
10686,2014,Second Team All-League
10721,2014,Second Team All-League
10068,2014,Semifinals MVP
10449,2014,Semifinals MVP
10191,2014,Sixth Man of the Year
10272,2014,Slam Dunk Contest Winner
10226,2014,Third Team All-Defensive
10296,2014,Third Team All-Defensive
10603,2014,Third Team All-Defensive
10649,2014,Third Team All-Defensive
10779,2014,Third Team All-Defensive
9839,2014,Third Team All-League
10272,2014,Third Team All-League
10504,2014,Third Team All-League
10597,2014,Third Team All-League
10665,2014,Third Team All-League
9771,2014,Three-Point Contest Winner
10113,2014,Won Championship
10142,2014,Won Championship
10215,2014,Won Championship
10217,2014,Won Championship
10246,2014,Won Championship
10449,2014,Won Championship
10518,2014,Won Championship
10554,2014,Won Championship
10612,2014,Won Championship
10645,2014,Won Championship
10682,2014,Won Championship
10696,2014,Won Championship
10721,2014,Won Championship
10845,2014,Won Championship
10853,2014,Won Championship
10910,2015,All-Rookie Team
10927,2015,All-Rookie Team
10946,2015,All-Rookie Team
10954,2015,All-Rookie Team
10958,2015,All-Rookie Team
9771,2015,All-Star
9839,2015,All-Star
9856,2015,All-Star
10061,2015,All-Star
10062,2015,All-Star
10068,2015,All-Star
10101,2015,All-Star
10180,2015,All-Star
10226,2015,All-Star
10243,2015,All-Star
10272,2015,All-Star
10291,2015,All-Star
10296,2015,All-Star
10379,2015,All-Star
10397,2015,All-Star
10439,2015,All-Star
10442,2015,All-Star
10449,2015,All-Star
10459,2015,All-Star
10470,2015,All-Star
10597,2015,All-Star
10616,2015,All-Star
10649,2015,All-Star
10665,2015,All-Star
10686,2015,All-Star
10721,2015,All-Star
10779,2015,All-Star
10062,2015,All-Star MVP
10449,2015,Defensive Player of the Year
10449,2015,Finals MVP
10379,2015,First Team All-Defensive
10442,2015,First Team All-Defensive
10449,2015,First Team All-Defensive
10470,2015,First Team All-Defensive
10616,2015,First Team All-Defensive
10397,2015,First Team All-League
10449,2015,First Team All-League
10470,2015,First Team All-League
10597,2015,First Team All-League
10779,2015,First Team All-League
9537,2015,Inducted into the Hall of Fame
9570,2015,Inducted into the Hall of Fame
9650,2015,Inducted into the Hall of Fame
9670,2015,Inducted into the Hall of Fame
9730,2015,Inducted into the Hall of Fame
10958,2015,League Assists Leader
10665,2015,League Blocks Leader
10291,2015,League Rebounding Leader
10180,2015,League Scoring Leader
10602,2015,League Steals Leader
10703,2015,Most Improved Player
10397,2015,Most Valuable Player
10946,2015,Rookie of the Year
10142,2015,Second Team All-Defensive
10459,2015,Second Team All-Defensive
10603,2015,Second Team All-Defensive
10649,2015,Second Team All-Defensive
10665,2015,Second Team All-Defensive
10180,2015,Second Team All-League
10226,2015,Second Team All-League
10442,2015,Second Team All-League
10616,2015,Second Team All-League
10721,2015,Second Team All-League
10449,2015,Semifinals MVP
10597,2015,Semifinals MVP
10151,2015,Sixth Man of the Year
10779,2015,Slam Dunk Contest Winner
10217,2015,Third Team All-Defensive
10397,2015,Third Team All-Defensive
10554,2015,Third Team All-Defensive
10602,2015,Third Team All-Defensive
10879,2015,Third Team All-Defensive
9771,2015,Third Team All-League
9839,2015,Third Team All-League
10068,2015,Third Team All-League
10439,2015,Third Team All-League
10649,2015,Third Team All-League
10721,2015,Three-Point Contest Winner
10113,2015,Won Championship
10142,2015,Won Championship
10215,2015,Won Championship
10217,2015,Won Championship
10246,2015,Won Championship
10449,2015,Won Championship
10518,2015,Won Championship
10554,2015,Won Championship
10612,2015,Won Championship
10645,2015,Won Championship
10682,2015,Won Championship
10721,2015,Won Championship
10845,2015,Won Championship
10853,2015,Won Championship
10943,2015,Won Championship
11002,2016,All-Rookie Team
11011,2016,All-Rookie Team
11021,2016,All-Rookie Team
11022,2016,All-Rookie Team
11028,2016,All-Rookie Team
9657,2016,All-Star
9856,2016,All-Star
10062,2016,All-Star
10068,2016,All-Star
10151,2016,All-Star
10180,2016,All-Star
10199,2016,All-Star
